investigation,regime,sample,horizon,n,mean_forward_return,median_forward_return,mfe_median,mae_median,future_vol_median,p_plus_0_5R,p_plus_1R,p_plus_2R,p_plus_1R_before_minus_1R,p_minus_1R_before_plus_1R,p_neither,time_to_0_5R_median_min,time_to_1R_median_min,time_to_2R_median_min,delta_median_fwd_vs_baseline,delta_p_race_vs_baseline
05_momentum_persistence,ALL,thinned144,4h,731,0.0001794958311433978,-6.579899291536684e-05,0.006605372946103749,0.006284676983924431,0.015441334768568337,0.6032831737346102,0.2954856361149111,0.08891928864569083,0.2694938440492476,0.29411764705882354,0.4363885088919289,80.0,125.0,155.0,-0.0004168913258697504,0.02917706802395109
05_momentum_persistence,ALL,thinned144,12h,730,0.0012765360035479033,0.0012259799955774975,0.010079799823177304,0.009435466159830153,0.02361665269991515,0.7452054794520548,0.5,0.23424657534246576,0.4041095890410959,0.4123287671232877,0.18356164383561643,100.0,195.0,335.0,0.00027105640126501296,-0.020050464183254235
05_momentum_persistence,ret3_Q1,full,15m,26340,6.620072659794493e-05,0.00021003406061781416,0.0015649161204371875,0.0014573819355361284,0.0035910665933591122,0.08758542141230069,0.013553530751708428,0.0013287775246772968,0.013097949886104784,0.028283978739559606,0.9586180713743356,10.0,10.0,10.0,0.0001884764976048947,0.003264622880523706
05_momentum_persistence,ret3_Q1,full,30m,26337,6.630768549101362e-05,0.00022470170848198912,0.0022216689453564697,0.0020948142498826705,0.00511387195121953,0.17841819493488248,0.03698219235296351,0.003607092683297262,0.03565326346964347,0.06340889243269925,0.9009378440976573,20.0,20.0,20.0,0.0001892121630251431,0.007832508484023695
05_momentum_persistence,ret3_Q1,full,1h,26336,0.0001874166131879232,0.00040386717890505963,0.003131559491692304,0.002993565705817547,0.007304172697501991,0.3038046780072904,0.09044653705953827,0.013707472660996355,0.0866874240583232,0.11676032806804375,0.7965522478736331,30.0,35.0,45.0,0.0003229229858141558,0.020468167696015782
05_momentum_persistence,ret3_Q1,full,2h,26331,0.00030775825848318873,0.0005250353455168444,0.004399770382838009,0.004265478274709578,0.010418474809483503,0.44878660134442294,0.17940830200144317,0.037370399908852686,0.16831871178458852,0.19729596293342447,0.634385325281987,40.0,60.0,75.0,0.00030889217949625625,0.03433665453865886
05_momentum_persistence,ret3_Q1,full,4h,26324,0.0006117451318358416,0.0007570801558564044,0.006309967719121623,0.006083604788558961,0.014802347186809445,0.5882084789545662,0.30770399635313783,0.0936787722230664,0.27898495669351164,0.29509193131742895,0.4259231119890594,60.0,105.0,145.0,0.00040598782290202085,0.038668180668215146
05_momentum_persistence,ret3_Q1,full,12h,26291,0.0016048795878411306,0.0014265701611020365,0.011413134880591924,0.010780501840545464,0.026668453520227467,0.7681716176638393,0.5547906127572173,0.26773420562169564,0.44581796051880873,0.43448328325282415,0.11969875622836712,90.0,210.0,330.0,0.00047164656678955197,0.0216579072944586
05_momentum_persistence,ret3_Q1,thinned144,15m,151,0.00027176814373307257,0.0005841226316565251,0.001837533016415538,0.0013510805227144873,0.003676054345330874,0.09933774834437085,0.0,0.0,0.0,0.013245033112582781,0.9867549668874173,10.0,,,0.0005625650686436057,-0.009833327005581078
05_momentum_persistence,ret3_Q1,thinned144,30m,151,0.0006540375515273785,0.0006210483777377984,0.002650316581369827,0.0019524973719385885,0.005366161616161616,0.2119205298013245,0.052980132450331126,0.0,0.052980132450331126,0.039735099337748346,0.9072847682119205,20.0,30.0,,0.0005855588322809524,0.025159377464711353
05_momentum_persistence,ret3_Q1,thinned144,1h,151,0.0005959514713807163,0.0004523424878837279,0.0035791519766517066,0.002868407530895234,0.007135546604631025,0.3443708609271523,0.11920529801324503,0.013245033112582781,0.11258278145695365,0.09271523178807947,0.7947019867549668,27.5,35.0,45.0,0.00037139829479282405,0.046363525094646224
05_momentum_persistence,ret3_Q1,thinned144,2h,151,-5.6010164460580924e-05,0.00036653968552080585,0.005124379555539127,0.004530431154593506,0.0116575354094699,0.5099337748344371,0.2119205298013245,0.033112582781456956,0.2052980132450331,0.19205298013245034,0.6026490066225165,40.0,57.5,90.0,0.0001503965195002177,0.07131595599910345
05_momentum_persistence,ret3_Q1,thinned144,4h,151,0.0014232142425414822,0.0002791733007683206,0.007690056458248051,0.00644335471020363,0.017043906406995324,0.6887417218543046,0.37748344370860926,0.08609271523178808,0.3443708609271523,0.2847682119205298,0.3708609271523179,62.5,105.0,145.0,-7.191903218606299e-05,0.1040540849018558
